sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S144_day_7,0.2301832413694676,-0.3339502844567705,0.31698216887961167,0.6059427963215608,-0.07865738674394365,0.5641335258262381,0,day_7
S145_day_7,0.4684713284930438,0.530799874049682,-0.6734985462459516,1.4046467358016557,0.2038289316853507,-0.06232854555663819,0,day_7
S146_day_7,0.22092881792244787,0.6556016780102645,-0.8470928526976523,0.6538305860110911,0.4974475184666298,-0.4346728600878166,0,day_7
S147_day_7,0.38820811779040876,-0.306100365089783,0.5328969394528686,1.1759682605508164,0.42918429442783546,0.6943084828801918,0,day_7
S149_day_7,-0.3615487983916391,0.6583217875657498,-0.05765464701389633,0.9374533369026582,0.41758483931361107,-1.0198705859573889,0,day_7
S150_day_7,-0.4098745705216063,0.5288119923479327,-0.26682250830487325,0.9445490229191357,-0.2310819192904242,-0.9386865628695391,0,day_7
S152_day_7,-0.0934008372345719,0.3019494516817897,0.11757307979566327,0.09120553484105544,-0.3119633771602752,-0.3953502889163616,0,day_7
S153_day_7,-0.3521101365282761,0.43122666307801466,0.4182405768185767,0.8480121101863362,0.5480157311341936,-0.7833367996062908,0,day_7
S154_day_7,-0.046684647871311914,-0.9177024704961768,0.1517153634298428,-0.35035939353243206,-0.6824546622910297,0.8710178226248649,0,day_7
S155_day_7,-1.3872769370850453,1.5223262990622184,0.2083215976774125,1.0105526687677966,0.5963259612337903,-2.9096032361472637,0,day_7
S156_day_7,-0.5283457360632405,-0.5704059990600492,1.0165325945810504,-0.919308263201475,-0.19325436484226644,0.04206026299680865,0,day_7
S159_day_7,0.25377043600148574,0.18097350417209765,-1.2765300126456354,-0.17792455161703558,-0.2573212821931627,0.0727969318293881,0,day_7
S160_day_7,-0.39995798037971947,0.9821934675419598,-1.3162345753712505,-0.09134111189825762,-0.0563443968395149,-1.3821514479216792,0,day_7
S161_day_7,-0.08878825181488337,-0.08230227952188482,-0.09998783106327123,0.28071794977276127,-0.06366726269393518,-0.006485972292998549,0,day_7
S162_day_7,-0.08116236529173379,-0.3874226844539322,0.23388569939850037,-0.022762166997226815,-0.33244565805600185,0.3062603191621984,0,day_7
S163_day_7,0.34942257824284184,-0.968135639387479,-0.2728969249822503,0.05344557796175564,-0.4741333725551346,1.3175582176303209,1,day_7
S167_day_7,-0.10106442587471154,0.29647889522139925,0.3532414368626811,-0.6136845062841378,-0.11388243463085711,-0.3975433210961108,0,day_7
